TT,Danh_Gia,Chat_Luong_Tai_Xe,Thoi_Gian_vs_Du_Kien
119545,satisfied,1,-11.5625
119546,satisfied,3,-11.5625
119547,satisfied,1,-9.84375
119548,satisfied,5,-11.40625
119549,satisfied,1,-11.5625
119550,satisfied,5,-12.03125
119551,satisfied,5,-10.9375
119552,satisfied,5,-11.5625
119553,satisfied,6,-12.8125
119554,satisfied,2,-11.5625
119555,satisfied,7,-11.71875
119556,satisfied,5,-14.0625
119557,satisfied,6,-12.96875
119558,satisfied,3,-11.5625
119559,satisfied,7,-10.0
119560,satisfied,5,-11.5625
119561,satisfied,7,-12.03125
119562,satisfied,5,-11.5625
119563,satisfied,6,-11.5625
119564,satisfied,5,-12.1875
119565,satisfied,6,-11.71875
119566,satisfied,4,-11.5625
119567,satisfied,5,-11.5625
119568,satisfied,5,-8.75
119569,satisfied,7,-8.59375
119570,satisfied,5,
119571,satisfied,5,-11.71875
119572,satisfied,7,-11.5625
119573,satisfied,5,-13.125
119574,satisfied,7,-11.5625
119575,satisfied,5,-11.5625
119576,satisfied,6,-11.5625
119577,satisfied,5,-11.5625
119578,satisfied,5,-13.28125
119579,satisfied,4,-11.5625
119580,satisfied,5,-11.5625
119581,satisfied,5,-11.5625
119582,satisfied,6,-12.8125
119583,satisfied,6,-12.65625
119584,satisfied,6,-9.84375
119585,satisfied,6,-10.625
119586,satisfied,5,-11.5625
119587,satisfied,5,-13.28125
119588,satisfied,7,-14.21875
119589,satisfied,5,-11.5625
119590,satisfied,7,-11.875
119591,satisfied,5,-7.1875
119592,satisfied,5,-11.5625
119593,satisfied,6,-11.5625
119594,satisfied,7,-11.09375
119595,satisfied,5,-9.84375
119596,satisfied,7,-11.5625
119597,satisfied,6,-11.875
119598,satisfied,5,-11.5625
119599,satisfied,5,-11.5625
119600,satisfied,7,-12.65625
119601,satisfied,4,-10.625
119602,satisfied,5,-11.5625
119603,satisfied,7,-12.5
119604,satisfied,5,-11.5625
119605,satisfied,7,-11.875
119606,satisfied,4,-12.34375
119607,satisfied,4,-10.78125
119608,satisfied,7,-13.4375
119609,satisfied,5,-11.5625
119610,satisfied,5,-11.5625
119611,satisfied,4,-11.5625
119612,satisfied,5,-11.71875
119613,satisfied,7,-11.5625
119614,satisfied,5,-12.96875
119615,satisfied,6,-11.5625
119616,satisfied,5,
119617,satisfied,5,-11.5625
119618,satisfied,5,-11.5625
119619,satisfied,6,-11.71875
119620,satisfied,5,-12.34375
119621,satisfied,5,-11.5625
119622,satisfied,7,-10.9375
119623,satisfied,5,-11.5625
119624,satisfied,7,-11.875
119625,satisfied,5,-11.5625
119626,satisfied,7,-11.5625
119627,satisfied,6,-12.8125
119628,satisfied,6,-11.5625
119629,satisfied,5,-13.125
119630,satisfied,5,-11.5625
119631,satisfied,6,-13.90625
119632,satisfied,5,-10.46875
119633,satisfied,7,-11.5625
119634,satisfied,6,-13.75
119635,satisfied,6,-9.375
119636,satisfied,7,-12.96875
119637,satisfied,5,-11.5625
119638,satisfied,5,-11.5625
119639,satisfied,5,-11.5625
119640,satisfied,5,-12.65625
119641,satisfied,6,-12.1875
119642,satisfied,5,-11.5625
119643,satisfied,7,-11.5625
119644,satisfied,7,-11.5625
119645,satisfied,7,-15.9375
119646,satisfied,7,-11.5625
119647,satisfied,6,-11.5625
119648,satisfied,7,-9.84375
119649,satisfied,5,-11.5625
119650,satisfied,5,-11.5625
119651,satisfied,1,-11.40625
119652,satisfied,5,-11.875
119653,satisfied,7,-11.5625
119654,satisfied,7,-13.4375
119655,satisfied,4,-11.5625
119656,satisfied,1,-11.5625
119657,satisfied,6,-11.5625
119658,satisfied,5,-11.25
119659,satisfied,4,-12.03125
119660,satisfied,7,-11.5625
119661,satisfied,5,-11.875
119662,satisfied,2,-11.71875
119663,satisfied,6,-11.25
119664,satisfied,7,-10.78125
119665,satisfied,5,-12.5
119666,satisfied,1,-9.0625
119667,satisfied,7,-11.71875
119668,satisfied,7,-14.0625
119669,satisfied,7,-11.5625
119670,satisfied,6,-11.71875
119671,satisfied,5,
119672,satisfied,7,-11.5625
119673,satisfied,5,-13.90625
119674,satisfied,4,-11.5625
119675,satisfied,5,-14.21875
119676,satisfied,5,-11.5625
119677,satisfied,5,-10.78125
119678,satisfied,7,-11.09375
119679,satisfied,5,-11.5625
119680,satisfied,6,-11.5625
119681,satisfied,5,-11.5625
119682,satisfied,7,-12.5
119683,satisfied,4,-11.5625
119684,satisfied,7,-10.625
119685,satisfied,5,-11.5625
119686,satisfied,5,-10.625
119687,satisfied,4,-11.5625
119688,satisfied,5,-10.0
119689,satisfied,5,-11.40625
119690,satisfied,4,-11.5625
119691,satisfied,6,-11.5625
119692,satisfied,5,-11.40625
119693,satisfied,5,-13.28125
119694,satisfied,6,-11.875
119695,satisfied,5,-11.5625
119696,satisfied,6,-11.71875
119697,satisfied,5,-13.59375
119698,satisfied,7,-11.875
119699,satisfied,3,-11.5625
119700,satisfied,5,-11.5625
119701,satisfied,6,-11.25
119702,satisfied,7,-11.71875
119703,satisfied,5,-10.3125
119704,satisfied,4,-11.71875
119705,satisfied,5,-11.5625
119706,satisfied,5,-12.34375
119707,satisfied,7,-13.59375
119708,satisfied,7,-11.09375
119709,satisfied,5,3.90625
119710,satisfied,5,-13.125
119711,satisfied,5,-11.5625
119712,satisfied,5,-11.40625
119713,satisfied,6,-11.5625
119714,satisfied,5,-12.65625
119715,satisfied,5,-11.5625
119716,satisfied,5,-9.84375
119717,satisfied,5,-11.5625
119718,satisfied,7,-11.5625
119719,satisfied,5,-11.5625
119720,satisfied,6,-11.5625
119721,satisfied,5,-14.375
119722,satisfied,4,-11.5625
119723,satisfied,6,-12.03125
119724,satisfied,1,-11.5625
119725,satisfied,6,-11.5625
119726,satisfied,6,-12.34375
119727,satisfied,3,-11.5625
119728,satisfied,2,-11.5625
119729,satisfied,7,-11.5625
119730,satisfied,5,-13.28125
119731,satisfied,5,-13.125
119732,satisfied,5,-11.5625
119733,satisfied,5,-13.28125
119734,satisfied,6,-12.03125
119735,satisfied,5,-11.5625
119736,satisfied,6,-12.8125
119737,satisfied,1,-10.78125
119738,satisfied,7,-11.5625
119739,satisfied,5,-11.71875
119740,satisfied,6,-11.5625
119741,satisfied,5,-7.34375
119742,satisfied,5,-11.40625
119743,satisfied,4,-11.5625
119744,satisfied,3,-11.5625
119745,satisfied,3,-13.125
119746,satisfied,5,-11.5625
119747,satisfied,1,-12.96875
119748,satisfied,6,-13.90625
119749,satisfied,3,-11.71875
119750,satisfied,4,-12.03125
119751,satisfied,7,-11.5625
119752,satisfied,7,-13.28125
119753,satisfied,5,-11.5625
119754,satisfied,6,-11.5625
119755,satisfied,6,-13.90625
119756,satisfied,6,-11.09375
119757,satisfied,5,-8.90625
119758,satisfied,5,-14.0625
119759,satisfied,5,-11.5625
119760,satisfied,7,-11.5625
119761,satisfied,5,-10.9375
119762,satisfied,5,-11.5625
119763,satisfied,6,-11.5625
119764,satisfied,7,-13.4375
119765,satisfied,5,-11.09375
119766,satisfied,5,-11.71875
119767,satisfied,7,-7.5
119768,satisfied,5,-11.5625
119769,satisfied,6,-11.5625
119770,satisfied,3,-11.40625
119771,satisfied,7,-11.5625
119772,satisfied,7,-11.5625
119773,satisfied,6,-14.21875
119774,satisfied,5,-11.71875
119775,satisfied,5,-11.5625
119776,satisfied,6,-11.5625
119777,satisfied,6,-11.5625
119778,satisfied,5,-11.5625
119779,satisfied,6,-11.5625
119780,satisfied,1,-11.5625
119781,satisfied,1,-11.5625
119782,satisfied,3,-11.5625
119783,satisfied,7,-8.75
119784,satisfied,2,-8.28125
119785,satisfied,5,-11.5625
119786,satisfied,6,-6.71875
119787,satisfied,7,-11.5625
119788,satisfied,5,-11.5625
119789,satisfied,4,-11.5625
119790,satisfied,5,-11.5625
119791,satisfied,5,-12.03125
119792,satisfied,7,-13.125
119793,satisfied,6,-12.1875
119794,satisfied,2,-12.1875
119795,satisfied,6,-12.1875
119796,satisfied,7,-11.5625
119797,satisfied,4,-6.875
119798,satisfied,6,-11.5625
119799,satisfied,4,-11.5625
119800,satisfied,7,-11.5625
119801,satisfied,5,-11.5625
119802,satisfied,5,-10.46875
119803,satisfied,7,-10.0
119804,satisfied,5,-11.25
119805,satisfied,4,-11.5625
119806,satisfied,6,-11.5625
119807,satisfied,6,-11.5625
119808,satisfied,5,-4.375
119809,satisfied,5,-10.78125
119810,satisfied,5,-10.625
119811,satisfied,5,-11.5625
119812,satisfied,4,-9.375
119813,satisfied,4,-11.5625
119814,satisfied,5,-7.96875
119815,satisfied,1,-11.5625
119816,satisfied,4,-11.875
119817,satisfied,4,-11.5625
119818,satisfied,5,-9.6875
119819,satisfied,3,-11.5625
119820,satisfied,6,-12.96875
119821,satisfied,4,-10.625
119822,satisfied,6,-11.40625
119823,satisfied,5,-11.5625
119824,satisfied,4,-12.03125
119825,satisfied,5,-11.5625
119826,satisfied,5,-11.5625
119827,satisfied,7,-14.84375
119828,satisfied,5,-11.5625
119829,satisfied,7,-9.375
119830,satisfied,5,-12.8125
119831,satisfied,5,-11.5625
119832,satisfied,4,-11.5625
119833,satisfied,5,-11.40625
119834,satisfied,5,-11.5625
119835,satisfied,5,-11.5625
119836,satisfied,6,-11.71875
119837,satisfied,5,-14.21875
119838,satisfied,5,-11.5625
119839,satisfied,5,-6.875
119840,satisfied,5,-11.40625
119841,satisfied,7,-11.5625
119842,satisfied,7,-11.5625
119843,satisfied,7,-12.03125
119844,satisfied,7,-11.5625
119845,satisfied,5,-11.5625
119846,satisfied,5,-14.0625
119847,satisfied,5,-10.0
119848,satisfied,4,-9.6875
119849,satisfied,7,-11.875
119850,satisfied,5,-11.5625
119851,satisfied,4,-11.5625
119852,satisfied,6,-11.5625
119853,satisfied,5,-11.5625
119854,satisfied,7,-11.5625
119855,satisfied,6,-11.875
119856,satisfied,5,-11.5625
119857,satisfied,6,-11.5625
119858,satisfied,7,-11.5625
119859,satisfied,7,-12.03125
119860,satisfied,5,-12.1875
119861,satisfied,5,-11.875
119862,satisfied,5,-11.5625
119863,satisfied,5,-11.5625
119864,satisfied,7,-13.75
119865,satisfied,3,-11.5625
119866,satisfied,6,-11.5625
119867,satisfied,2,-10.15625
119868,satisfied,5,-11.5625
119869,satisfied,2,-12.8125
119870,satisfied,5,-12.34375
119871,satisfied,6,-11.875
119872,satisfied,7,-12.34375
119873,satisfied,6,-11.5625
119874,satisfied,4,-11.5625
119875,satisfied,7,-11.5625
119876,satisfied,7,-13.28125
119877,satisfied,7,-10.78125
119878,satisfied,6,-11.5625
119879,satisfied,5,-11.875
119880,satisfied,7,-11.5625
119881,satisfied,7,-11.5625
119882,satisfied,5,-11.5625
119883,satisfied,5,-11.5625
119884,satisfied,5,-11.5625
119885,satisfied,5,-9.6875
119886,satisfied,6,-11.5625
119887,satisfied,5,-11.5625
119888,satisfied,5,-13.75
119889,satisfied,4,-10.3125
119890,satisfied,4,-11.5625
119891,satisfied,5,-11.5625
119892,satisfied,6,-12.96875
119893,satisfied,5,-13.125
119894,satisfied,1,-10.46875
119895,satisfied,3,-11.5625
119896,satisfied,5,-10.78125
119897,satisfied,5,-11.875
119898,satisfied,6,-11.5625
119899,satisfied,1,-11.5625
119900,satisfied,1,-11.5625
119901,satisfied,6,-12.34375
119902,satisfied,7,-11.5625
119903,satisfied,3,-11.5625
119904,satisfied,5,-11.40625
119905,satisfied,5,-12.5
119906,satisfied,5,-11.5625
119907,satisfied,7,-11.5625
119908,satisfied,7,-10.9375
119909,satisfied,6,-11.5625
119910,satisfied,6,-12.65625
119911,satisfied,4,-12.1875
119912,satisfied,6,-11.5625
119913,satisfied,7,-15.46875
119914,satisfied,5,-12.96875
119915,satisfied,5,-11.5625
119916,satisfied,7,-11.5625
119917,satisfied,5,-12.34375
119918,satisfied,6,-11.5625
119919,satisfied,5,-11.5625
119920,satisfied,5,-10.0
119921,satisfied,4,-11.5625
119922,satisfied,5,-11.5625
119923,satisfied,5,-11.5625
119924,satisfied,7,-11.71875
119925,satisfied,5,-12.96875
119926,satisfied,5,-11.5625
119927,satisfied,7,-11.5625
119928,satisfied,7,-11.5625
119929,satisfied,5,-13.90625
119930,satisfied,5,-11.5625
119931,satisfied,6,-11.875
119932,satisfied,5,-11.5625
119933,satisfied,7,-12.5
119934,satisfied,5,-11.5625
119935,satisfied,6,-11.5625
119936,satisfied,3,-10.3125
119937,satisfied,5,-11.71875
119938,satisfied,7,-12.65625
119939,satisfied,6,-11.71875
119940,satisfied,5,-11.5625
119941,satisfied,1,-11.5625
119942,satisfied,5,-10.78125
119943,satisfied,3,-11.5625
119944,satisfied,5,-11.5625
119945,satisfied,6,-11.5625
119946,satisfied,5,-11.5625
119947,satisfied,6,-11.40625
119948,satisfied,7,-11.5625
119949,satisfied,5,-13.4375
119950,satisfied,6,-12.5
119951,satisfied,6,-11.40625
119952,satisfied,7,-10.46875
119953,satisfied,6,-11.5625
119954,satisfied,7,
119955,satisfied,5,-11.5625
119956,satisfied,6,-11.5625
119957,satisfied,5,-11.5625
119958,satisfied,5,-13.75
119959,satisfied,7,-13.125
119960,satisfied,5,-11.5625
119961,satisfied,5,-10.9375
119962,satisfied,5,-11.5625
119963,satisfied,3,-11.5625
119964,satisfied,1,-11.5625
119965,satisfied,3,-11.5625
119966,satisfied,7,-11.5625
119967,satisfied,6,-11.09375
119968,satisfied,5,-10.3125
119969,satisfied,5,-11.5625
119970,satisfied,5,-11.5625
119971,satisfied,5,-10.0
119972,satisfied,5,-11.5625
119973,satisfied,7,-11.5625
119974,satisfied,7,-6.25
119975,satisfied,6,-10.15625
119976,satisfied,7,-11.5625
119977,satisfied,5,-11.5625
119978,satisfied,4,-11.09375
119979,satisfied,5,-11.40625
119980,satisfied,7,-10.625
119981,satisfied,5,-11.71875
119982,satisfied,6,-11.5625
119983,satisfied,5,-11.71875
119984,satisfied,5,-10.78125
119985,satisfied,6,-11.5625
119986,satisfied,7,-11.5625
119987,satisfied,6,-12.34375
119988,satisfied,4,-12.1875
119989,satisfied,5,-11.5625
119990,satisfied,5,-14.21875
119991,satisfied,6,-11.5625
119992,satisfied,4,-11.5625
119993,satisfied,2,-11.5625
119994,satisfied,5,-10.78125
119995,satisfied,6,-11.5625
119996,satisfied,5,-11.5625
119997,satisfied,7,-11.25
119998,satisfied,7,-11.5625
119999,satisfied,5,-11.5625
120000,satisfied,5,-11.5625
120001,satisfied,5,-11.5625
120002,satisfied,6,-12.8125
120003,satisfied,6,-11.5625
120004,satisfied,5,-11.5625
120005,satisfied,5,-11.5625
120006,satisfied,5,-11.09375
120007,satisfied,6,-11.5625
120008,satisfied,7,-12.03125
120009,satisfied,6,-13.75
120010,satisfied,7,-11.5625
120011,satisfied,7,-11.5625
120012,satisfied,6,-7.65625
120013,satisfied,5,-11.5625
120014,satisfied,5,-11.5625
120015,satisfied,5,-11.5625
120016,satisfied,5,-11.40625
120017,satisfied,5,-8.59375
120018,satisfied,5,-11.71875
120019,satisfied,7,-12.65625
120020,satisfied,5,-11.5625
120021,satisfied,7,-11.25
120022,satisfied,6,-10.46875
120023,satisfied,5,-11.5625
120024,satisfied,5,-3.75
120025,satisfied,7,-11.5625
120026,satisfied,7,-11.5625
120027,satisfied,1,-11.5625
120028,satisfied,5,-11.5625
120029,satisfied,6,-11.5625
120030,satisfied,6,-11.5625
120031,satisfied,4,-12.03125
120032,satisfied,7,-13.59375
120033,satisfied,6,-13.75
120034,satisfied,2,-11.5625
120035,satisfied,7,-13.4375
120036,satisfied,3,-10.9375
120037,satisfied,5,-9.53125
120038,satisfied,6,-11.5625
120039,satisfied,5,-11.5625
120040,satisfied,7,-11.5625
120041,satisfied,6,-12.03125
120042,satisfied,3,-11.5625
120043,satisfied,3,-11.5625
120044,satisfied,5,-11.5625
120045,satisfied,5,-11.5625
120046,satisfied,7,-11.71875
120047,satisfied,7,-12.5
120048,satisfied,5,-11.5625
120049,satisfied,5,-10.9375
120050,satisfied,6,-12.65625
120051,satisfied,6,-11.5625
120052,satisfied,7,-11.5625
120053,satisfied,5,-9.21875
120054,satisfied,5,-7.96875
120055,satisfied,5,-11.5625
120056,satisfied,7,-11.5625
120057,satisfied,6,-10.78125
120058,satisfied,4,-11.5625
120059,satisfied,5,-11.5625
120060,satisfied,5,-11.09375
120061,satisfied,7,-11.5625
120062,satisfied,3,-13.59375
120063,satisfied,7,-11.5625
120064,satisfied,5,-12.65625
120065,satisfied,6,-10.9375
120066,satisfied,7,-11.09375
120067,satisfied,5,-7.65625
120068,satisfied,7,-11.5625
120069,satisfied,7,-11.5625
120070,satisfied,7,-13.28125
120071,satisfied,3,-13.59375
120072,satisfied,5,-11.71875
120073,satisfied,7,-11.5625
120074,satisfied,5,-10.3125
120075,satisfied,5,-11.09375
120076,satisfied,7,-11.5625
120077,satisfied,6,-11.25
120078,satisfied,5,-11.5625
120079,satisfied,5,-11.25
120080,satisfied,5,-11.5625
120081,satisfied,6,-11.5625
120082,satisfied,7,-11.5625
120083,satisfied,7,-11.5625
120084,satisfied,1,-11.5625
120085,satisfied,5,-11.71875
120086,satisfied,6,-12.5
120087,satisfied,6,-11.5625
120088,satisfied,1,-11.5625
120089,satisfied,5,-13.28125
120090,satisfied,6,-11.5625
120091,satisfied,4,-11.5625
120092,satisfied,6,-11.5625
120093,satisfied,5,-11.25
120094,satisfied,7,-11.5625
120095,satisfied,7,-11.5625
120096,satisfied,5,-10.9375
120097,satisfied,6,-11.5625
120098,satisfied,6,-11.5625
120099,satisfied,5,-9.375
120100,satisfied,4,-13.28125
120101,satisfied,6,-11.5625
120102,satisfied,5,-11.71875
120103,satisfied,5,-13.4375
120104,satisfied,6,-11.5625
120105,satisfied,6,-11.5625
120106,satisfied,5,-12.1875
120107,satisfied,7,-11.5625
120108,satisfied,7,-6.5625
120109,satisfied,6,-9.375
120110,satisfied,1,-11.5625
120111,satisfied,7,-12.65625
120112,satisfied,4,-11.40625
120113,satisfied,3,-11.09375
120114,satisfied,5,-12.65625
120115,satisfied,5,-11.5625
120116,satisfied,4,-11.5625
120117,satisfied,4,-11.5625
120118,satisfied,4,-11.5625
120119,satisfied,7,-11.5625
120120,satisfied,7,-11.5625
120121,satisfied,7,-11.5625
120122,satisfied,6,-11.5625
120123,satisfied,5,-12.34375
120124,satisfied,6,-11.5625
120125,satisfied,4,-10.9375
120126,satisfied,2,-8.75
120127,satisfied,7,-11.5625
120128,satisfied,5,-14.0625
120129,satisfied,5,-11.5625
120130,satisfied,6,-12.03125
120131,satisfied,6,-13.28125
120132,satisfied,4,-11.5625
120133,satisfied,6,-11.5625
120134,satisfied,5,-12.5
120135,satisfied,5,-11.5625
120136,satisfied,6,-13.4375
120137,satisfied,4,-11.5625
120138,satisfied,7,-11.5625
120139,satisfied,6,-12.34375
120140,satisfied,4,-11.5625
120141,satisfied,5,-11.5625
120142,satisfied,6,-12.03125
120143,satisfied,7,-11.875
120144,satisfied,6,-11.5625
120145,satisfied,3,-11.875
120146,satisfied,5,-11.5625
120147,satisfied,6,-12.1875
120148,satisfied,5,-11.5625
120149,satisfied,7,-10.78125
120150,satisfied,5,-12.65625
120151,satisfied,7,-11.5625
120152,satisfied,5,-12.1875
120153,satisfied,5,-11.5625
120154,satisfied,5,-11.5625
120155,satisfied,5,-11.5625
120156,satisfied,7,-12.5
120157,satisfied,1,-10.3125
120158,satisfied,4,-10.78125
120159,satisfied,5,-11.5625
120160,satisfied,3,-11.5625
120161,satisfied,5,-12.03125
120162,satisfied,5,-11.40625
120163,satisfied,2,-11.5625
120164,satisfied,6,-11.5625
120165,satisfied,4,-11.5625
120166,satisfied,5,-11.5625
120167,satisfied,7,-9.21875
120168,satisfied,6,-8.28125
120169,satisfied,7,-11.5625
120170,satisfied,6,-11.5625
120171,satisfied,6,-12.65625
120172,satisfied,6,-11.5625
120173,satisfied,7,-11.5625
120174,satisfied,3,-12.34375
120175,satisfied,1,-10.0
120176,satisfied,6,-11.71875
120177,satisfied,7,-11.5625
120178,satisfied,2,-11.25
120179,satisfied,7,-11.5625
120180,satisfied,1,-11.5625
120181,satisfied,4,-11.5625
120182,satisfied,1,-11.5625
120183,satisfied,5,-11.5625
120184,satisfied,5,-11.5625
120185,satisfied,5,-11.5625
120186,satisfied,6,-11.5625
120187,satisfied,7,-11.09375
120188,satisfied,1,-12.65625
120189,satisfied,7,-13.90625
120190,satisfied,1,-13.75
120191,satisfied,5,-11.5625
120192,satisfied,7,-11.5625
120193,satisfied,1,-8.125
120194,satisfied,6,-11.5625
120195,satisfied,6,-11.5625
120196,satisfied,7,-7.65625
120197,satisfied,3,-9.0625
120198,satisfied,5,-7.5
120199,satisfied,7,-11.5625
120200,satisfied,7,-11.5625
120201,satisfied,5,-10.0
120202,satisfied,5,-11.25
120203,satisfied,6,-11.5625
120204,satisfied,3,-11.71875
120205,satisfied,1,-11.5625
120206,satisfied,3,-12.8125
120207,satisfied,3,-11.5625
120208,satisfied,5,-11.5625
120209,satisfied,5,-10.9375
120210,satisfied,6,-11.5625
120211,satisfied,5,-13.125
120212,satisfied,7,-11.5625
120213,satisfied,5,-11.5625
120214,satisfied,5,-12.34375
120215,satisfied,4,-11.5625
120216,satisfied,7,-11.5625
120217,satisfied,5,-10.625
120218,satisfied,7,-12.1875
120219,satisfied,5,-11.5625
120220,satisfied,3,-11.5625
120221,satisfied,1,-11.5625
120222,satisfied,4,-11.5625
120223,satisfied,7,-11.5625
120224,satisfied,3,-11.5625
120225,satisfied,5,-12.65625
120226,satisfied,5,-10.0
120227,satisfied,7,-9.84375
120228,satisfied,3,-11.5625
120229,satisfied,5,-9.84375
120230,satisfied,7,-10.46875
120231,satisfied,3,-11.5625
120232,satisfied,3,-11.5625
120233,satisfied,2,-11.5625
120234,satisfied,6,-11.5625
120235,satisfied,6,-11.5625
120236,satisfied,5,-10.78125
120237,satisfied,5,-10.9375
120238,satisfied,5,-13.75
120239,satisfied,6,-11.5625
120240,satisfied,5,-11.5625
120241,satisfied,5,-11.09375
120242,satisfied,6,-10.78125
120243,satisfied,7,-11.5625
120244,satisfied,3,-11.5625
120245,satisfied,6,-11.5625
120246,satisfied,5,-12.96875
120247,satisfied,5,-11.5625
120248,satisfied,6,-12.34375
120249,satisfied,7,-11.25
120250,satisfied,5,-10.625
120251,satisfied,7,-11.5625
120252,satisfied,5,-11.5625
120253,satisfied,5,-11.875
120254,satisfied,5,-11.5625
120255,satisfied,7,-9.6875
120256,satisfied,5,-11.25
120257,satisfied,7,-11.09375
120258,satisfied,1,-11.5625
120259,satisfied,5,-11.5625
120260,satisfied,6,-11.5625
120261,satisfied,6,-11.5625
120262,satisfied,3,-11.71875
120263,satisfied,5,-11.5625
120264,satisfied,7,-11.5625
120265,satisfied,6,-11.5625
120266,satisfied,3,-11.5625
120267,satisfied,7,-11.5625
120268,satisfied,5,-11.25
120269,satisfied,6,-16.71875
120270,satisfied,6,-10.46875
120271,satisfied,7,-11.5625
120272,satisfied,5,-12.65625
120273,satisfied,6,-11.09375
120274,satisfied,3,-12.1875
120275,satisfied,6,-5.15625
120276,satisfied,7,-11.5625
