Date;Import Country (Source);Exporter;Importer;HS Code;Country of Origin;Country of Destination;Quantity;Qty Unit;Weight;Wgt Unit;Value (US$);Transport Mode;Products
2024-04-16 00:00:00;USA;THE GREAT OCEAN LINE PTE LTD;DB SCHENKER;851390;CHINA;UNITED STATES;13;PKG;3964;KG;103861,06;MARITIME;COMPUTER
2024-04-16 00:00:00;USA;THE GREAT OCEAN LINE PTE LTD;DB SCHENKER;851390;CHINA;UNITED STATES;27;PKG;5307;KG;139049,1;MARITIME;COMPUTER
2024-04-16 00:00:00;USA;THE GREAT OCEAN LINE PTE LTD;DB SCHENKER;851390;CHINA;UNITED STATES;1;PKG;17;KG;445,42;MARITIME;COMPUTER
2024-04-16 00:00:00;USA;THE GREAT OCEAN LINE PTE LTD;DB SCHENKER;851390;CHINA;UNITED STATES;1;PKG;95;KG;2489,1;MARITIME;COMPUTER
2024-04-16 00:00:00;USA;THE GREAT OCEAN LINE PTE LTD;DB SCHENKER;851390;CHINA;UNITED STATES;1;PKG;296;KG;7755,52;MARITIME;COMPUTER
2024-04-16 00:00:00;USA;THE GREAT OCEAN LINE PTE LTD;DB SCHENKER;851390;CHINA;UNITED STATES;39;PKG;12363;KG;323923,87;MARITIME;COMPUTER
2024-04-16 00:00:00;USA;ZHEJIANG HUAYANG LEISURE PRODUCTS C;MIYA INTERNATIONAL LLC;851390;CHINA;UNITED STATES;1180;CTN;8953;KG;234578,21;MARITIME;LIGHTS
2024-04-16 00:00:00;USA;THE GREAT OCEAN LINE PTE LTD;DB SCHENKER;851390;CHINA;UNITED STATES;17;PKG;5389;KG;141197,59;MARITIME;COMPUTER
2024-04-16 00:00:00;USA;THE GREAT OCEAN LINE PTE LTD;DB SCHENKER;851390;CHINA;UNITED STATES;1;PKG;143;KG;3746,75;MARITIME;COMPUTER
2024-04-15 00:00:00;USA;TOP SEALAND INTERNATIONAL CO LTD;UML INTERNATIONAL USA INC;851390;CHINA;UNITED STATES;56;CTN;436;KG;11423,67;MARITIME;ELECTRIC LAMP
2024-04-13 00:00:00;USA;UNKNOWN;UNKNOWN;851390;CHINA;UNITED STATES;2112;CTN;29160;KG;764023,31;MARITIME;GARAGE
2024-04-13 00:00:00;USA;YANTAI RIMA MACHINERY CO LTD;T H E COMPANY;851390;CHINA;UNITED STATES;20;PKG;8750;KG;229259,39;MARITIME;SAWMILL
2024-04-13 00:00:00;USA;UNKNOWN;UNKNOWN;851390;CHINA;UNITED STATES;2153;CTN;35733;KG;936242,96;MARITIME;GARAGE
2024-04-11 00:00:00;USA;EMPTY;EMPTY;851390;CHINA;UNITED STATES;27;PKG;8487;KG;222368,51;MARITIME;COMPUTER
2024-04-11 00:00:00;USA;EMPTY;EMPTY;851390;CHINA;UNITED STATES;41;PKG;9390;KG;246028,08;MARITIME;COMPUTER
2024-04-11 00:00:00;USA;EMPTY;EMPTY;851390;CHINA;UNITED STATES;18;PKG;5695;KG;149215,11;MARITIME;COMPUTER
2024-04-11 00:00:00;USA;EMPTY;EMPTY;851390;CHINA;UNITED STATES;9;PKG;2729;KG;71502,73;MARITIME;COMPUTER
2024-04-11 00:00:00;USA;EMPTY;EMPTY;851390;CHINA;UNITED STATES;44;PKG;8800;KG;230569,45;MARITIME;COMPUTER
2024-04-11 00:00:00;USA;EMPTY;EMPTY;851390;CHINA;UNITED STATES;1;PKG;349;KG;9144,17;MARITIME;COMPUTER
2024-04-11 00:00:00;USA;EMPTY;EMPTY;851390;CHINA;UNITED STATES;9;PKG;2848;KG;74620,66;MARITIME;COMPUTER
2024-04-11 00:00:00;USA;EMPTY;EMPTY;851390;CHINA;UNITED STATES;3;PKG;950;KG;24891,02;MARITIME;COMPUTER
2024-04-11 00:00:00;USA;EMPTY;EMPTY;851390;CHINA;UNITED STATES;2;PKG;525;KG;13755,56;MARITIME;COMPUTER
2024-04-11 00:00:00;USA;EMPTY;EMPTY;851390;CHINA;UNITED STATES;1;PKG;298;KG;7807,92;MARITIME;COMPUTER
2024-04-11 00:00:00;USA;EMPTY;EMPTY;851390;CHINA;UNITED STATES;5;PKG;1582;KG;41450,1;MARITIME;COMPUTER
2024-04-11 00:00:00;USA;EMPTY;EMPTY;851390;CHINA;UNITED STATES;7;PKG;2773;KG;72655,58;MARITIME;COMPUTER
2024-04-11 00:00:00;USA;ZHEJIANG HUAYANG LEISURE PRODUCTS C;MIYA INTERNATIONAL LLC;851390;CHINA;UNITED STATES;1123;CTN;8877;KG;232586,93;MARITIME;LIGHTS
2024-04-11 00:00:00;USA;EMPTY;EMPTY;851390;CHINA;UNITED STATES;1;PKG;252;KG;6602,67;MARITIME;COMPUTER
2024-04-11 00:00:00;USA;SCHENKER CHINA LTD CHENGDU BRANCH;SCHENKER INC AS AGENT OF SCHENKER;851390;CHINA;UNITED STATES;8;PKG;1415;KG;37074,52;MARITIME;COMPUTER
2024-04-11 00:00:00;USA;SCHENKER CHINA LTD CHENGDU BRANCH;SCHENKER INC AS AGENT OF SCHENKER;851390;CHINA;UNITED STATES;1;PKG;84;KG;2200,89;MARITIME;COMPUTER
2024-04-11 00:00:00;USA;EMPTY;EMPTY;851390;CHINA;UNITED STATES;1;PKG;317;KG;8305,74;MARITIME;COMPUTER
2024-04-11 00:00:00;USA;EMPTY;EMPTY;851390;CHINA;UNITED STATES;27;PKG;8496;KG;222604,32;MARITIME;COMPUTER
2024-04-11 00:00:00;USA;EMPTY;EMPTY;851390;CHINA;UNITED STATES;20;PKG;4970;KG;130219,34;MARITIME;COMPUTER
2024-04-11 00:00:00;USA;EMPTY;EMPTY;851390;CHINA;UNITED STATES;3;PKG;1189;KG;31153,08;MARITIME;COMPUTER
2024-04-11 00:00:00;USA;SCHENKER CHINA LTD CHENGDU BRANCH;SCHENKER INC AS AGENT OF SCHENKER;851390;CHINA;UNITED STATES;10;PKG;1790;KG;46899,92;MARITIME;COMPUTER
2024-04-11 00:00:00;USA;EMPTY;EMPTY;851390;CHINA;UNITED STATES;5;PKG;1419;KG;37179,32;MARITIME;COMPUTER
2024-04-11 00:00:00;USA;EMPTY;EMPTY;851390;CHINA;UNITED STATES;27;PKG;8424;KG;220717,84;MARITIME;COMPUTER
2024-04-09 00:00:00;USA;LONGWIN POWER TECHNOLOGY COMPANY;GENERAC POWER SYSTEMS INC;851390;VIETNAM;UNITED STATES;768;CTN;79565;KG;1800225,78;MARITIME;GENERATOR
2024-04-09 00:00:00;USA;JINGYUAN;ADVANCED LOGISTICS SOLUTIONS LLC;851390;CHINA;UNITED STATES;1;PCS;3;KG;78,6;MARITIME;LAMP
2024-04-09 00:00:00;USA;JINGYUAN;ADVANCED LOGISTICS SOLUTIONS LLC;851390;CHINA;UNITED STATES;1;PCS;6;KG;157,21;MARITIME;LAMP
2024-04-09 00:00:00;USA;JINGYUAN;ADVANCED LOGISTICS SOLUTIONS LLC;851390;CHINA;UNITED STATES;1;PCS;6;KG;157,21;MARITIME;LAMP
2024-04-09 00:00:00;USA;JINGYUAN;ADVANCED LOGISTICS SOLUTIONS LLC;851390;CHINA;UNITED STATES;1;PCS;6;KG;157,21;MARITIME;LAMP
2024-04-09 00:00:00;USA;JINGYUAN;ADVANCED LOGISTICS SOLUTIONS LLC;851390;CHINA;UNITED STATES;1;PCS;2;KG;52,4;MARITIME;LAMP
2024-04-09 00:00:00;USA;JINGYUAN;ADVANCED LOGISTICS SOLUTIONS LLC;851390;CHINA;UNITED STATES;1;PCS;1;KG;26,2;MARITIME;LAMP
2024-04-09 00:00:00;USA;JINGYUAN;ADVANCED LOGISTICS SOLUTIONS LLC;851390;CHINA;UNITED STATES;1;PCS;2;KG;52,4;MARITIME;LAMP
2024-04-09 00:00:00;USA;JINGYUAN;ADVANCED LOGISTICS SOLUTIONS LLC;851390;CHINA;UNITED STATES;1;PCS;2;KG;52,4;MARITIME;LAMP
2024-04-08 00:00:00;USA;HONDA MOTOR CO LTD;HONDA CANADA INC;851390;JAPAN;UNITED STATES;48;CTN;1632;KG;32640;MARITIME;GENERATOR
2024-04-08 00:00:00;USA;HONDA MOTOR CO LTD;HONDA CANADA INC;851390;JAPAN;UNITED STATES;42;CTN;1434;KG;28680;MARITIME;GENERATOR
2024-04-08 00:00:00;USA;UNKNOWN;UNKNOWN;851390;CHINA;UNITED STATES;4144;CTN;146188;KG;3830282,54;MARITIME;GARAGE
2024-04-08 00:00:00;USA;HONDA MOTOR CO LTD;HONDA CANADA INC;851390;JAPAN;UNITED STATES;246;CTN;8370;KG;167400;MARITIME;GENERATOR
2024-04-08 00:00:00;USA;HONDA MOTOR CO LTD;HONDA CANADA INC;851390;JAPAN;UNITED STATES;96;CTN;3264;KG;65280;MARITIME;GENERATOR
2024-04-08 00:00:00;USA;HONDA MOTOR CO LTD;HONDA CANADA INC;851390;JAPAN;UNITED STATES;32;CTN;1092;KG;21840;MARITIME;GENERATOR
2024-04-08 00:00:00;USA;HONDA MOTOR CO LTD;HONDA CANADA INC;851390;JAPAN;UNITED STATES;4;CTN;276;KG;5520;MARITIME;GENERATOR
2024-04-08 00:00:00;USA;HONDA MOTOR CO LTD;HONDA CANADA INC;851390;JAPAN;UNITED STATES;120;CTN;4080;KG;81600;MARITIME;GENERATOR
2024-04-06 00:00:00;USA;OKEY LA LIMITED;THE LIGHT GARDEN INC;851390;CHINA;UNITED STATES;434;CTN;2912;KG;76297,53;MARITIME;LAMP
2024-04-04 00:00:00;USA;WIN WORLD INTERNATIONAL TRADE CO;PEAVEY INDUSTRIES LTD;851390;CHINA;UNITED STATES;60;CTN;3738;KG;74760;MARITIME;GARAGE
2024-04-03 00:00:00;USA;EMPTY;EMPTY;851390;CHINA;UNITED STATES;10;PKG;1950;KG;51092,09;MARITIME;COMPUTER
2024-04-03 00:00:00;USA;SCHENKER CHINA LTD CHENGDU BRANCH;SCHENKER INC AS AGENT OF SCHENKER;851390;CHINA;UNITED STATES;6;PKG;1060;KG;27773,14;MARITIME;COMPUTER
2024-04-03 00:00:00;USA;UNKNOWN;UNKNOWN;851390;CHINA;UNITED STATES;1;PKG;317;KG;8305,74;MARITIME;COMPUTER
2024-04-03 00:00:00;USA;EMPTY;EMPTY;851390;CHINA;UNITED STATES;1;PKG;397;KG;10401,83;MARITIME;COMPUTER
2024-04-03 00:00:00;USA;EMPTY;EMPTY;851390;CHINA;UNITED STATES;14;PKG;2820;KG;73887,03;MARITIME;COMPUTER
2024-04-03 00:00:00;USA;UNKNOWN;UNKNOWN;851390;CHINA;UNITED STATES;1;PKG;212;KG;5554,63;MARITIME;COMPUTER
2024-04-03 00:00:00;USA;EMPTY;EMPTY;851390;CHINA;UNITED STATES;4;PKG;1266;KG;33170,56;MARITIME;COMPUTER
2024-04-03 00:00:00;USA;UNKNOWN;UNKNOWN;851390;CHINA;UNITED STATES;2;PKG;668;KG;17502,32;MARITIME;COMPUTER
2024-04-03 00:00:00;USA;EMPTY;EMPTY;851390;CHINA;UNITED STATES;34;PKG;6580;KG;172403,06;MARITIME;COMPUTER
2024-04-03 00:00:00;USA;EMPTY;EMPTY;851390;CHINA;UNITED STATES;41;PKG;9987;KG;261670,12;MARITIME;COMPUTER
2024-04-03 00:00:00;USA;EMPTY;EMPTY;851390;CHINA;UNITED STATES;44;PKG;8800;KG;230569,45;MARITIME;COMPUTER
2024-04-03 00:00:00;USA;UNKNOWN;UNKNOWN;851390;CHINA;UNITED STATES;3;PKG;950;KG;24891,02;MARITIME;COMPUTER
2024-04-03 00:00:00;USA;UNKNOWN;UNKNOWN;851390;CHINA;UNITED STATES;1;PKG;317;KG;8305,74;MARITIME;COMPUTER
2024-04-03 00:00:00;USA;EMPTY;EMPTY;851390;CHINA;UNITED STATES;2;PKG;633;KG;16585,28;MARITIME;COMPUTER
2024-04-03 00:00:00;USA;UNKNOWN;UNKNOWN;851390;CHINA;UNITED STATES;6;PKG;2377;KG;62279,95;MARITIME;COMPUTER
2024-04-03 00:00:00;USA;EMPTY;EMPTY;851390;CHINA;UNITED STATES;17;PKG;6715;KG;175940,21;MARITIME;COMPUTER
2024-04-03 00:00:00;USA;EMPTY;EMPTY;851390;CHINA;UNITED STATES;1;PKG;225;KG;5895,24;MARITIME;COMPUTER
2024-04-03 00:00:00;USA;UNKNOWN;UNKNOWN;851390;CHINA;UNITED STATES;4;PKG;1585;KG;41528,7;MARITIME;COMPUTER
2024-04-03 00:00:00;USA;UNKNOWN;UNKNOWN;851390;CHINA;UNITED STATES;44;PKG;10919;KG;286089,52;MARITIME;COMPUTER
2024-04-03 00:00:00;USA;EMPTY;EMPTY;851390;CHINA;UNITED STATES;44;PKG;10930;KG;286377,73;MARITIME;COMPUTER
2024-04-03 00:00:00;USA;EMPTY;EMPTY;851390;CHINA;UNITED STATES;1;PKG;317;KG;8305,74;MARITIME;COMPUTER
2024-04-03 00:00:00;USA;EMPTY;EMPTY;851390;CHINA;UNITED STATES;1;PKG;317;KG;8305,74;MARITIME;COMPUTER
2024-04-03 00:00:00;USA;UNKNOWN;UNKNOWN;851390;CHINA;UNITED STATES;5;PKG;1981;KG;51904,33;MARITIME;COMPUTER
2024-04-03 00:00:00;USA;UNKNOWN;UNKNOWN;851390;CHINA;UNITED STATES;4;PKG;1585;KG;41528,7;MARITIME;COMPUTER
2024-04-03 00:00:00;USA;EMPTY;EMPTY;851390;CHINA;UNITED STATES;1;PKG;397;KG;10401,83;MARITIME;COMPUTER
2024-04-03 00:00:00;USA;EMPTY;EMPTY;851390;CHINA;UNITED STATES;1;PKG;358;KG;9379,98;MARITIME;COMPUTER
2024-04-03 00:00:00;USA;UNKNOWN;UNKNOWN;851390;CHINA;UNITED STATES;3;PKG;1065;KG;27904,14;MARITIME;COMPUTER
2024-04-03 00:00:00;USA;UNKNOWN;UNKNOWN;851390;CHINA;UNITED STATES;18;PKG;5448;KG;142743,45;MARITIME;COMPUTER
2024-04-03 00:00:00;USA;UNKNOWN;UNKNOWN;851390;CHINA;UNITED STATES;17;PKG;5379;KG;140935,57;MARITIME;COMPUTER
2024-04-03 00:00:00;USA;EMPTY;EMPTY;851390;CHINA;UNITED STATES;3;PKG;922;KG;24157,39;MARITIME;COMPUTER
2024-04-03 00:00:00;USA;EMPTY;EMPTY;851390;CHINA;UNITED STATES;44;PKG;10930;KG;286377,73;MARITIME;COMPUTER
2024-04-03 00:00:00;USA;UNKNOWN;UNKNOWN;851390;CHINA;UNITED STATES;44;PKG;8800;KG;230569,45;MARITIME;COMPUTER
2024-04-03 00:00:00;USA;EMPTY;EMPTY;851390;CHINA;UNITED STATES;1;PKG;317;KG;8305,74;MARITIME;COMPUTER
2024-04-03 00:00:00;USA;EMPTY;EMPTY;851390;CHINA;UNITED STATES;8;PKG;2531;KG;66314,92;MARITIME;COMPUTER
2024-04-03 00:00:00;USA;UNKNOWN;UNKNOWN;851390;CHINA;UNITED STATES;1;PKG;317;KG;8305,74;MARITIME;COMPUTER
2024-04-03 00:00:00;USA;EMPTY;EMPTY;851390;CHINA;UNITED STATES;11;PKG;2069;KG;54210,02;MARITIME;COMPUTER
2024-04-03 00:00:00;USA;UNKNOWN;UNKNOWN;851390;CHINA;UNITED STATES;3;PKG;1141;KG;29895,42;MARITIME;COMPUTER
2024-04-03 00:00:00;USA;EMPTY;EMPTY;851390;CHINA;UNITED STATES;1;PKG;56;KG;1467,26;MARITIME;COMPUTER
2024-04-03 00:00:00;USA;UNKNOWN;UNKNOWN;851390;CHINA;UNITED STATES;6;PKG;1899;KG;49755,84;MARITIME;COMPUTER
2024-04-03 00:00:00;USA;EMPTY;EMPTY;851390;CHINA;UNITED STATES;5;PKG;1582;KG;41450,1;MARITIME;COMPUTER
2024-04-03 00:00:00;USA;EMPTY;EMPTY;851390;CHINA;UNITED STATES;7;PKG;2215;KG;58035,38;MARITIME;COMPUTER
2024-04-03 00:00:00;USA;UNKNOWN;UNKNOWN;851390;CHINA;UNITED STATES;44;PKG;8800;KG;230569,45;MARITIME;COMPUTER
2024-04-03 00:00:00;USA;EMPTY;EMPTY;851390;CHINA;UNITED STATES;42;PKG;8300;KG;217468,91;MARITIME;COMPUTER
2024-04-03 00:00:00;USA;UNKNOWN;UNKNOWN;851390;CHINA;UNITED STATES;4;PKG;1585;KG;41528,7;MARITIME;COMPUTER
2024-04-03 00:00:00;USA;EMPTY;EMPTY;851390;CHINA;UNITED STATES;1;PKG;317;KG;8305,74;MARITIME;COMPUTER
2024-04-03 00:00:00;USA;SCHENKER CHINA LTD CHENGDU BRANCH;SCHENKER INC AS AGENT OF SCHENKER;851390;CHINA;UNITED STATES;44;PKG;9757;KG;255643,87;MARITIME;COMPUTER
2024-04-03 00:00:00;USA;UNKNOWN;UNKNOWN;851390;CHINA;UNITED STATES;13;PKG;5131;KG;134437,71;MARITIME;COMPUTER
2024-04-03 00:00:00;USA;EMPTY;EMPTY;851390;CHINA;UNITED STATES;12;PKG;3797;KG;99485,48;MARITIME;COMPUTER
2024-04-03 00:00:00;USA;EMPTY;EMPTY;851390;CHINA;UNITED STATES;4;PKG;1566;KG;41030,88;MARITIME;COMPUTER
2024-04-03 00:00:00;USA;UNKNOWN;UNKNOWN;851390;CHINA;UNITED STATES;5;PKG;1981;KG;51904,33;MARITIME;COMPUTER
2024-04-03 00:00:00;USA;UNKNOWN;UNKNOWN;851390;CHINA;UNITED STATES;44;PKG;8800;KG;230569,45;MARITIME;COMPUTER
2024-04-03 00:00:00;USA;EMPTY;EMPTY;851390;CHINA;UNITED STATES;4;PKG;1266;KG;33170,56;MARITIME;COMPUTER
2024-04-03 00:00:00;USA;EMPTY;EMPTY;851390;CHINA;UNITED STATES;4;PKG;1264;KG;33118,16;MARITIME;COMPUTER
2024-04-03 00:00:00;USA;UNKNOWN;UNKNOWN;851390;CHINA;UNITED STATES;4;PKG;670;KG;17554,72;MARITIME;COMPUTER
2024-04-03 00:00:00;USA;UNKNOWN;UNKNOWN;851390;CHINA;UNITED STATES;3;PKG;950;KG;24891,02;MARITIME;COMPUTER
2024-04-03 00:00:00;USA;UNKNOWN;UNKNOWN;851390;CHINA;UNITED STATES;4;PKG;1266;KG;33170,56;MARITIME;COMPUTER
2024-04-03 00:00:00;USA;UNKNOWN;UNKNOWN;851390;CHINA;UNITED STATES;44;PKG;10870;KG;284805,67;MARITIME;COMPUTER
2024-04-03 00:00:00;USA;UNKNOWN;UNKNOWN;851390;CHINA;UNITED STATES;17;PKG;5379;KG;140935,57;MARITIME;COMPUTER
2024-04-03 00:00:00;USA;UNKNOWN;UNKNOWN;851390;CHINA;UNITED STATES;1;PKG;252;KG;6602,67;MARITIME;COMPUTER
2024-04-03 00:00:00;USA;UNKNOWN;UNKNOWN;851390;CHINA;UNITED STATES;44;PKG;8800;KG;230569,45;MARITIME;COMPUTER
2024-04-03 00:00:00;USA;UNKNOWN;UNKNOWN;851390;CHINA;UNITED STATES;36;PKG;7100;KG;186027,62;MARITIME;COMPUTER
2024-04-03 00:00:00;USA;EMPTY;EMPTY;851390;CHINA;UNITED STATES;1;PKG;317;KG;8305,74;MARITIME;COMPUTER
2024-04-03 00:00:00;USA;SCHENKER CHINA LTD CHENGDU BRANCH;SCHENKER INC AS AGENT OF SCHENKER;851390;CHINA;UNITED STATES;2;PKG;319;KG;8358,14;MARITIME;COMPUTER
2024-04-03 00:00:00;USA;SCHENKER CHINA LTD CHENGDU BRANCH;SCHENKER INC AS AGENT OF SCHENKER;851390;CHINA;UNITED STATES;22;PKG;4141;KG;108498,65;MARITIME;COMPUTER
2024-04-03 00:00:00;USA;UNKNOWN;UNKNOWN;851390;CHINA;UNITED STATES;1;PKG;320;KG;8384,34;MARITIME;COMPUTER
2024-04-03 00:00:00;USA;UNKNOWN;UNKNOWN;851390;CHINA;UNITED STATES;44;PKG;8800;KG;230569,45;MARITIME;COMPUTER
2024-04-03 00:00:00;USA;EMPTY;EMPTY;851390;CHINA;UNITED STATES;2;PKG;793;KG;20777,45;MARITIME;COMPUTER
2024-04-03 00:00:00;USA;UNKNOWN;UNKNOWN;851390;CHINA;UNITED STATES;14;PKG;4430;KG;116070,76;MARITIME;COMPUTER
2024-04-03 00:00:00;USA;UNKNOWN;UNKNOWN;851390;CHINA;UNITED STATES;3;PKG;1189;KG;31153,08;MARITIME;COMPUTER
2024-04-03 00:00:00;USA;UNKNOWN;UNKNOWN;851390;CHINA;UNITED STATES;14;PKG;4430;KG;116070,76;MARITIME;COMPUTER
2024-04-03 00:00:00;USA;UNKNOWN;UNKNOWN;851390;CHINA;UNITED STATES;44;PKG;10919;KG;286089,52;MARITIME;COMPUTER
2024-04-03 00:00:00;USA;EMPTY;EMPTY;851390;CHINA;UNITED STATES;44;PKG;10930;KG;286377,73;MARITIME;COMPUTER
2024-04-03 00:00:00;USA;EMPTY;EMPTY;851390;CHINA;UNITED STATES;3;PKG;949;KG;24864,82;MARITIME;COMPUTER
2024-04-03 00:00:00;USA;EMPTY;EMPTY;851390;CHINA;UNITED STATES;6;PKG;1899;KG;49755,84;MARITIME;COMPUTER
2024-04-03 00:00:00;USA;EMPTY;EMPTY;851390;CHINA;UNITED STATES;12;PKG;3797;KG;99485,48;MARITIME;COMPUTER
2024-04-03 00:00:00;USA;EMPTY;EMPTY;851390;CHINA;UNITED STATES;3;PKG;1189;KG;31153,08;MARITIME;COMPUTER
2024-04-03 00:00:00;USA;UNKNOWN;UNKNOWN;851390;CHINA;UNITED STATES;44;PKG;8800;KG;230569,45;MARITIME;COMPUTER
2024-04-03 00:00:00;USA;EMPTY;EMPTY;851390;CHINA;UNITED STATES;6;PKG;1899;KG;49755,84;MARITIME;COMPUTER
2024-04-03 00:00:00;USA;EMPTY;EMPTY;851390;CHINA;UNITED STATES;6;PKG;1040;KG;27249,12;MARITIME;COMPUTER
2024-04-03 00:00:00;USA;EMPTY;EMPTY;851390;CHINA;UNITED STATES;2;PKG;793;KG;20777,45;MARITIME;COMPUTER
2024-04-03 00:00:00;USA;UNKNOWN;UNKNOWN;851390;CHINA;UNITED STATES;1;PKG;397;KG;10401,83;MARITIME;COMPUTER
2024-04-02 00:00:00;USA;WIN WORLD INTERNATIONAL TRADE LLC;PEAVEY INDUSTRIES;851390;CHINA;UNITED STATES;140;CTN;9124;KG;239058,6;MARITIME;GARAGE
2024-04-02 00:00:00;USA;NINGBO NIUFU SUPPLY CHAIN MANAGEMEN;CRIMSONLOGIC US INC;851390;CHINA;UNITED STATES;1;PCS;3;KG;78,6;MARITIME;LAMP
2024-04-02 00:00:00;USA;NINGBO NIUFU SUPPLY CHAIN MANAGEMEN;CRIMSONLOGIC US INC;851390;CHINA;UNITED STATES;1;PCS;5;KG;131,01;MARITIME;LAMP
2024-04-02 00:00:00;USA;NINGBO NIUFU SUPPLY CHAIN MANAGEMEN;CRIMSONLOGIC US INC;851390;CHINA;UNITED STATES;1;PCS;13;KG;340,61;MARITIME;LAMP
2024-04-02 00:00:00;USA;NINGBO NIUFU SUPPLY CHAIN MANAGEMEN;CRIMSONLOGIC US INC;851390;CHINA;UNITED STATES;1;PCS;2;KG;52,4;MARITIME;LAMP
2024-04-02 00:00:00;USA;NINGBO NIUFU SUPPLY CHAIN MANAGEMEN;CRIMSONLOGIC US INC;851390;CHINA;UNITED STATES;1;PCS;1;KG;26,2;MARITIME;LAMP
2024-04-01 00:00:00;USA;SHANGHAI LE STAR INTERNATIONAL;TANERA TRANSPORT LLC;851390;CHINA;UNITED STATES;769;CTN;6230;KG;163232,69;MARITIME;SAUNA
2024-03-30 00:00:00;USA;LONGWIN POWER TECHNOLOGY COMPANY;GENERAC POWER SYSTEMS INC;851390;VIETNAM;UNITED STATES;1536;CTN;159744;KG;3614343,84;MARITIME;GENERATOR
2024-03-30 00:00:00;USA;GUANGDONG ICECO ENTERPRISE CO LTD;MAGIC COOLER INTERNATIONAL INC;851390;CHINA;UNITED STATES;412;CTN;7582;KG;198656,54;MARITIME;CAR
2024-03-29 00:00:00;USA;HONDA MOTOR CO LTD;HONDA CANADA INC;851390;JAPAN;UNITED STATES;11;CTN;891;KG;17820;MARITIME;GENERATOR
2024-03-29 00:00:00;USA;HONDA MOTOR CO LTD;HONDA CANADA INC;851390;JAPAN;UNITED STATES;68;CTN;4272;KG;85440;MARITIME;GENERATOR
2024-03-29 00:00:00;USA;HONDA MOTOR CO LTD;HONDA CANADA INC;851390;JAPAN;UNITED STATES;88;CTN;2988;KG;59760;MARITIME;GENERATOR
2024-03-28 00:00:00;USA;UNKNOWN;UNKNOWN;851390;CHINA;UNITED STATES;785;CTN;37259;KG;976225,8;MARITIME;GARAGE
2024-03-27 00:00:00;USA;UNKNOWN;UNKNOWN;851390;CHINA;UNITED STATES;5510;CTN;134601;KG;3526690,7;MARITIME;GARAGE
2024-03-26 00:00:00;USA;JENNY;CRIMSONLOGIC US INC;851390;CHINA;UNITED STATES;1;PCS;5;KG;131,01;MARITIME;LAMP
2024-03-26 00:00:00;USA;ZHEJIANG CAFTP SERVICE CO LTD;MIYA INTERNATIONAL LLC;851390;CHINA;UNITED STATES;1316;CTN;15011;KG;393304,32;MARITIME;LIGHTS
2024-03-26 00:00:00;USA;JENNY;CRIMSONLOGIC US INC;851390;CHINA;UNITED STATES;1;PCS;3;KG;78,6;MARITIME;LAMP
2024-03-26 00:00:00;USA;JENNY;CRIMSONLOGIC US INC;851390;CHINA;UNITED STATES;1;PCS;7;KG;183,41;MARITIME;LAMP
2024-03-26 00:00:00;USA;JENNY;CRIMSONLOGIC US INC;851390;CHINA;UNITED STATES;1;PCS;4;KG;104,8;MARITIME;LAMP
2024-03-26 00:00:00;USA;JENNY;CRIMSONLOGIC US INC;851390;CHINA;UNITED STATES;1;PCS;5;KG;131,01;MARITIME;LAMP
2024-03-26 00:00:00;USA;JENNY;CRIMSONLOGIC US INC;851390;CHINA;UNITED STATES;1;PCS;7;KG;183,41;MARITIME;SAUNA
2024-03-26 00:00:00;USA;JENNY;CRIMSONLOGIC US INC;851390;CHINA;UNITED STATES;1;PCS;5;KG;131,01;MARITIME;LAMP
2024-03-26 00:00:00;USA;JENNY;CRIMSONLOGIC US INC;851390;CHINA;UNITED STATES;1;PCS;2;KG;52,4;MARITIME;LAMP
2024-03-26 00:00:00;USA;JENNY;CRIMSONLOGIC US INC;851390;CHINA;UNITED STATES;1;PCS;1;KG;26,2;MARITIME;LAMP
2024-03-26 00:00:00;USA;JENNY;CRIMSONLOGIC US INC;851390;CHINA;UNITED STATES;1;PCS;2;KG;52,4;MARITIME;LAMP
2024-03-26 00:00:00;USA;JENNY;CRIMSONLOGIC US INC;851390;CHINA;UNITED STATES;1;PCS;2;KG;52,4;MARITIME;LAMP
2024-03-26 00:00:00;USA;JENNY;CRIMSONLOGIC US INC;851390;CHINA;UNITED STATES;1;PCS;13;KG;340,61;MARITIME;LAMP
2024-03-26 00:00:00;USA;ZHEJIANG ERA SOLAR TECHNOLOGY CO;MIYA INTERNATIONAL LLC;851390;CHINA;UNITED STATES;1041;CTN;7778;KG;203791,95;MARITIME;LIGHTS
2024-03-26 00:00:00;USA;JENNY;CRIMSONLOGIC US INC;851390;CHINA;UNITED STATES;1;PCS;1;KG;26,2;MARITIME;LAMP
2024-03-25 00:00:00;USA;LONGWIN POWER TECHNOLOGY COMPANY;GENERAC POWER SYSTEMS INC;851390;VIETNAM;UNITED STATES;768;CTN;79565;KG;1800225,78;MARITIME;GENERATOR
2024-03-23 00:00:00;USA;SUMEC MACHINERY ELECTRIC TECHNOLOGY CO LTD;FIRMAN POWER EQUIPMENT INCORPORATED;851390;CHINA;UNITED STATES;1184;CTN;75296;KG;1972836,04;MARITIME;GENERATOR
2024-03-23 00:00:00;USA;VESYNC SINGAPORE PTE LTD;TECHVAST CORP;851390;CHINA;UNITED STATES;495;CTN;5113;KG;133966,09;MARITIME;ELECTRIC LAMP
